GEOID,B15002e3-y,B15002e4-y,B15002e5-y,B15002e6-y,B15002e7-y,B15002e8-y,B15002e9-y,B15002e10-y,B15002e11-y,B15002e12-y,B15002e13-y,B15002e14-y,B15002e15-y,B15002e16-y,B15002e17-y,B15002e18-y,B15002e20-y,B15002e21-y,B15002e22-y,B15002e23-y,B15002e24-y,B15002e25-y,B15002e26-y,B15002e27-y,B15002e28-y,B15002e29-y,B15002e30-y,B15002e31-y,B15002e32-y,B15002e33-y,B15002e34-y,B15002e35-y
15000US060710120021,0,0,0,0,0,0,0,0,10,0,0,30,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,25,0,0
15000US060710120022,0,0,0,29,0,10,0,0,187,34,75,20,9,7,0,0,0,0,0,9,6,0,8,0,122,19,46,37,31,8,0,0
15000US060710120023,0,0,10,0,0,0,5,0,117,46,7,9,3,7,0,0,8,0,0,9,15,0,58,31,69,21,91,28,14,15,0,0
15000US060710120024,0,0,16,18,30,8,14,25,394,119,131,46,29,25,0,0,15,0,17,46,8,27,90,0,366,68,195,115,16,18,0,0
15000US060710121011,0,0,0,0,7,19,15,12,99,34,27,47,14,0,0,0,0,0,0,0,0,0,0,0,65,27,38,0,80,0,0,0
15000US060710121012,0,0,0,0,0,0,112,37,355,108,193,266,101,104,35,33,27,0,4,0,0,0,30,38,412,182,243,166,269,75,0,20
15000US060710121013,0,0,0,0,0,0,0,0,63,0,83,18,0,8,0,0,12,0,16,0,0,0,0,11,50,84,75,0,11,12,0,10
15000US060710121031,0,0,0,15,0,0,38,18,99,47,169,0,14,0,0,0,0,0,0,0,0,37,60,6,230,106,45,26,25,32,0,0
15000US060710121032,0,7,22,8,0,19,0,26,332,103,256,89,74,0,0,0,0,0,19,0,0,7,26,0,307,124,138,70,32,28,0,0
15000US060710121041,20,7,0,15,44,72,67,10,338,26,139,0,15,33,0,54,8,23,40,8,11,38,7,60,225,35,189,22,21,7,0,0
15000US060710121042,0,0,0,14,0,15,0,18,270,86,222,96,43,59,30,9,0,11,0,0,0,29,8,7,223,165,115,133,51,152,8,5
15000US060710122001,168,338,378,583,561,967,1220,335,3489,1025,2253,706,716,338,15,83,23,0,12,11,22,4,7,16,142,37,177,110,356,36,0,6
15000US060710123001,276,128,62,11,112,257,314,130,959,347,245,178,82,62,5,10,28,0,0,11,101,58,135,41,211,70,206,53,18,16,0,0
15000US060710124001,6,55,32,30,19,4,13,16,137,6,104,21,12,6,0,15,23,25,37,15,8,6,60,6,163,10,72,12,18,0,10,0
15000US060710124002,9,0,0,0,31,0,6,8,72,3,24,8,4,0,0,0,8,0,41,7,5,11,13,7,73,17,24,11,15,0,5,0
15000US060710124003,26,21,27,0,14,20,8,14,75,8,17,12,10,6,0,0,19,7,23,13,15,0,21,25,69,35,39,11,0,14,0,0
15000US060710125001,40,7,44,0,0,0,34,0,71,26,0,0,2,0,0,0,0,7,8,0,0,0,19,20,140,47,25,0,0,0,0,0
15000US060710125002,64,0,21,0,90,32,30,0,93,27,20,0,0,0,0,0,10,0,76,0,41,30,98,23,97,57,36,0,4,0,0,0
15000US060710125003,14,0,0,0,13,0,21,22,176,0,15,0,11,19,0,0,39,0,0,40,0,11,20,60,100,43,9,0,15,0,0,0
15000US060710125004,0,0,39,21,0,38,31,0,14,29,41,0,7,0,7,0,0,0,28,0,22,28,22,0,176,5,41,91,0,7,0,24
15000US060710127001,12,0,5,0,0,11,22,19,68,53,110,73,106,14,0,0,9,0,4,0,17,19,0,8,109,82,81,91,92,34,0,0
15000US060710127002,0,37,17,0,22,0,5,8,182,42,103,55,159,36,0,0,0,0,0,16,0,7,0,33,202,44,208,41,125,37,0,0
15000US060710250001,0,0,0,0,0,0,20,0,442,230,512,151,434,160,46,19,0,0,0,0,0,0,0,0,160,196,394,283,413,113,0,35
15000US060710251001,0,5,4,4,0,5,21,8,137,45,29,13,16,13,0,0,2,1,0,4,0,13,19,33,132,14,77,6,38,12,0,0
15000US060710251002,0,0,18,16,0,5,7,4,60,15,22,23,10,16,0,0,0,0,0,9,8,12,10,14,52,15,42,9,7,11,0,3
15000US060719401001,6,0,0,0,0,14,11,0,76,12,63,10,20,0,0,0,0,0,0,0,0,5,5,0,79,26,89,16,16,24,0,0
15000US060719401002,6,0,7,0,19,15,22,0,102,16,80,16,24,5,0,0,0,0,6,11,5,25,10,10,141,33,74,28,12,0,0,0
15000US060719801001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000US060719802001,299,56,78,137,173,239,180,216,1403,354,369,203,41,17,24,38,7,10,0,0,0,9,0,7,65,58,33,30,22,24,14,0
15000US060730001001,0,0,0,0,0,0,0,0,34,11,39,7,153,109,52,19,0,0,0,0,0,0,0,0,51,0,94,21,168,90,85,0
15000US060730001002,0,10,0,0,0,11,0,11,53,15,33,0,213,121,115,65,0,0,0,0,0,11,0,0,65,25,61,44,172,160,94,65
15000US060730002011,0,0,9,0,0,0,9,0,61,21,109,0,250,125,95,14,0,9,45,33,0,0,0,9,91,36,167,40,298,236,55,66
15000US060730002021,0,0,0,0,0,0,23,0,81,38,154,0,171,158,14,61,0,0,0,0,0,0,0,0,26,23,151,60,90,93,0,35
15000US060730002022,0,0,0,0,0,0,0,0,0,26,11,56,61,22,40,0,0,0,0,0,0,0,0,0,0,31,39,42,89,101,12,0
15000US060730002023,0,0,0,0,0,0,0,36,94,31,156,74,357,138,82,44,0,0,0,0,0,0,0,0,114,39,74,12,496,266,91,53
15000US060730003001,0,0,0,0,0,0,0,0,34,17,81,18,32,12,0,16,0,0,0,0,0,0,0,16,29,7,0,25,82,54,0,0
15000US060730003002,0,0,0,47,0,0,0,0,54,0,64,49,92,32,0,16,0,0,46,0,0,45,0,0,56,0,43,0,96,99,0,0
15000US060730003003,0,0,0,0,0,0,0,13,77,0,77,14,352,105,15,46,0,0,0,56,0,0,0,0,27,28,28,14,278,113,30,32
15000US060730003004,35,0,0,0,0,0,0,0,47,25,192,51,226,53,0,29,14,7,14,0,5,0,0,16,30,14,80,99,115,57,22,5
15000US060730003005,0,0,0,0,0,0,0,0,20,0,18,28,177,138,78,12,0,0,0,0,0,0,0,0,0,0,51,16,127,107,16,12
15000US060730004001,0,0,0,0,0,0,0,0,72,57,102,91,257,193,15,87,0,0,0,0,0,0,0,0,31,43,210,22,163,152,16,43
15000US060730004002,0,2,2,3,2,0,12,12,81,13,31,23,115,60,0,28,0,2,0,2,14,3,33,0,14,0,20,59,75,75,11,0
15000US060730004003,0,0,0,8,0,0,0,0,84,98,86,16,228,132,12,52,0,0,0,0,0,0,0,0,22,0,92,0,126,13,16,12
15000US060730005001,0,0,0,0,0,10,0,0,15,35,85,0,150,88,26,10,0,0,0,0,0,0,0,0,19,0,60,23,94,15,10,17
15000US060730005002,0,0,0,0,0,0,0,9,49,47,56,47,242,49,0,17,0,0,0,0,0,0,5,0,45,9,71,10,173,112,23,15
15000US060730005003,0,0,0,0,0,28,0,0,161,5,82,29,126,49,0,4,0,0,0,0,0,36,0,8,50,29,29,4,134,70,18,0
15000US060730006001,0,0,0,0,27,0,9,0,26,16,72,24,70,8,13,14,0,0,0,0,8,0,8,0,133,13,61,0,130,72,7,0
15000US060730006002,0,0,0,0,0,0,28,27,88,0,76,60,131,39,8,5,13,13,22,0,0,9,0,15,11,0,13,43,248,64,21,65
15000US060730006003,7,0,0,0,0,0,0,0,25,26,93,25,180,64,13,35,0,0,16,0,21,0,0,11,94,0,49,28,119,44,44,6
15000US060730007001,0,0,0,0,0,0,0,0,107,0,228,42,277,14,44,102,0,37,0,0,0,0,0,0,72,48,91,15,252,98,40,11
15000US060730007002,0,0,0,0,0,0,0,0,180,0,158,45,288,162,73,28,0,0,0,0,0,0,0,0,29,19,78,0,259,115,31,29
15000US060730007003,0,0,0,0,0,0,0,0,65,29,127,14,153,68,29,28,0,0,0,0,0,0,0,19,42,0,0,31,268,108,14,28
15000US060730008001,0,0,0,0,0,18,0,0,17,14,100,68,61,39,9,0,0,0,0,35,0,0,0,0,26,0,16,151,23,13,0,0
15000US060730008002,0,0,0,0,0,0,0,0,25,0,24,58,101,27,14,0,0,0,0,0,0,0,0,32,0,0,95,0,95,41,101,0
15000US060730008003,0,0,0,0,0,0,0,31,32,0,85,29,217,32,8,13,0,0,0,19,0,0,0,0,8,0,75,16,161,150,21,0
15000US060730008004,0,0,0,17,12,0,28,15,52,75,81,101,347,93,0,33,0,0,0,16,31,16,0,26,23,43,82,126,157,92,38,0
15000US060730009001,0,0,0,0,53,0,84,0,156,0,15,67,199,33,18,72,20,0,0,0,29,0,0,0,149,0,16,42,183,37,0,0
15000US060730009002,3,0,0,0,0,0,0,0,41,38,113,50,142,108,0,0,3,0,22,0,0,16,0,2,76,47,13,23,103,17,0,0
15000US060730009003,0,0,0,0,0,0,0,0,65,10,110,91,115,17,14,0,0,0,16,0,0,0,10,0,59,12,0,18,109,48,0,0
15000US060730009004,0,0,0,0,0,0,0,16,49,0,45,78,46,68,26,0,0,0,0,0,0,0,0,52,94,17,81,29,46,14,18,0
15000US060730009005,0,0,0,0,0,0,0,0,0,0,30,90,226,16,15,0,0,0,0,0,0,0,0,0,10,0,19,14,130,87,11,10
15000US060730009006,0,0,0,0,0,0,0,0,166,0,66,27,156,16,0,0,0,0,32,0,0,0,0,10,70,51,18,31,38,46,0,0
15000US060730010001,0,0,0,0,0,0,0,0,77,54,101,12,177,48,62,63,0,0,0,0,0,0,0,0,27,8,327,31,70,57,31,38
15000US060730010002,44,0,0,0,13,0,0,15,128,6,58,10,235,71,21,30,0,76,0,0,0,0,0,11,17,29,41,72,119,114,26,27
15000US060730010003,21,0,0,0,0,0,33,0,8,0,201,45,340,260,35,0,21,0,0,0,0,0,0,0,9,0,24,28,170,126,30,0
15000US060730010004,0,0,10,14,0,20,0,12,69,0,180,41,105,29,20,0,0,0,0,0,12,0,0,0,47,16,115,10,113,11,19,0
15000US060730011001,0,0,0,0,1,0,0,40,29,0,49,40,281,128,5,0,11,0,0,0,0,0,10,9,19,43,81,22,161,69,8,11
15000US060730011002,0,0,0,0,0,0,15,0,37,11,177,82,283,44,0,0,0,0,19,0,0,0,0,0,47,8,185,19,123,20,18,11
15000US060730011003,0,0,0,0,0,0,0,0,18,14,25,51,47,65,17,4,9,0,0,0,0,0,0,0,81,4,65,36,54,47,32,0
15000US060730012001,0,0,0,0,0,0,0,0,121,60,51,19,171,61,0,15,0,0,0,0,0,0,0,0,82,25,24,0,235,51,12,17
15000US060730012002,0,13,62,0,0,25,23,0,250,40,53,8,159,8,0,0,0,0,0,0,0,0,0,14,81,13,104,34,75,84,0,0
15000US060730012003,0,0,0,58,10,0,0,7,72,17,155,24,312,62,0,0,0,0,0,0,0,0,0,25,84,35,124,21,97,42,10,0
15000US060730012004,0,0,0,0,0,0,0,26,88,0,198,108,187,51,0,13,0,0,13,0,0,0,0,14,49,39,182,75,183,54,0,13
15000US060730013001,0,0,0,0,0,28,0,0,19,67,26,0,33,37,24,9,6,0,0,0,0,0,0,0,26,40,58,42,63,68,0,14
15000US060730013002,0,0,0,1,0,8,0,0,115,49,71,129,391,120,14,13,12,17,0,23,0,0,0,0,183,45,57,29,140,156,15,33
15000US060730013003,0,0,0,19,0,0,0,0,148,14,50,0,216,13,0,0,0,36,32,0,0,0,0,10,62,10,52,26,97,13,16,17
15000US060730013004,0,0,11,0,0,0,0,13,16,14,36,35,240,10,0,0,0,0,0,0,21,0,19,15,37,0,59,59,96,25,0,35
15000US060730013005,0,0,0,0,0,0,0,17,154,29,224,0,169,14,26,0,0,0,0,0,7,0,11,0,80,9,119,15,184,51,0,19
15000US060730014001,0,0,0,0,0,0,0,0,0,14,11,9,111,9,0,0,0,0,0,0,0,13,0,0,18,8,27,0,86,93,0,12
15000US060730014002,11,0,0,0,0,0,0,0,20,11,33,25,77,25,33,23,0,0,0,0,0,0,0,0,6,11,31,20,85,59,22,23
15000US060730014003,0,0,0,0,0,6,0,0,46,39,84,35,205,196,36,33,0,0,0,0,21,0,0,0,78,11,104,75,435,196,55,12
15000US060730015001,0,11,0,0,0,0,0,0,149,17,98,41,97,57,55,14,0,5,4,0,0,26,0,0,105,7,32,92,103,33,11,23
15000US060730015002,0,0,15,0,0,8,6,0,41,49,40,0,179,0,11,0,0,0,0,0,23,0,5,25,69,12,49,8,160,31,11,0
15000US060730015003,0,1,0,0,0,0,0,0,56,23,37,65,109,53,0,8,0,0,24,0,0,0,0,0,38,9,43,15,107,43,36,0
15000US060730015004,0,0,0,0,0,0,14,9,14,11,43,38,62,13,0,0,9,3,0,9,0,0,0,0,36,46,35,57,108,53,0,0
15000US060730016001,7,18,19,0,36,0,28,6,125,0,25,0,0,0,0,17,35,0,88,34,0,0,7,72,81,0,50,34,53,29,0,0
15000US060730016002,23,0,0,22,0,0,90,20,141,0,135,27,124,12,0,0,0,35,0,0,0,36,59,0,115,0,37,154,41,38,0,0
15000US060730016003,0,0,0,0,0,0,0,0,128,29,85,0,182,71,0,0,0,0,38,14,48,20,0,0,61,14,85,47,57,0,0,0
15000US060730016004,0,0,0,0,0,0,0,0,46,20,38,55,115,52,23,0,0,0,0,9,0,9,12,0,116,24,78,20,136,13,17,21
15000US060730017001,26,15,111,11,34,0,0,31,141,45,142,86,129,49,0,0,17,0,58,0,0,0,0,28,181,30,110,25,78,131,0,0
15000US060730017002,0,0,0,0,0,0,0,0,10,0,127,38,53,84,10,0,0,15,9,0,0,0,0,9,138,20,131,30,155,45,11,17
15000US060730017003,14,0,0,0,0,0,0,12,60,34,96,25,79,14,0,13,0,0,5,0,0,0,0,10,0,24,107,0,135,57,0,0
15000US060730017004,0,0,0,0,0,0,0,17,35,0,49,13,28,0,0,0,0,0,0,0,9,0,0,0,44,0,43,43,40,127,0,0
15000US060730018001,0,0,0,0,0,20,20,15,11,37,37,0,101,13,0,0,0,0,0,0,0,0,0,0,74,53,23,33,65,0,0,14
15000US060730018002,23,0,0,23,0,0,0,16,33,28,108,47,114,40,22,0,4,0,0,0,0,16,0,0,125,15,36,56,26,53,0,0
15000US060730018003,16,0,0,0,0,0,0,0,19,32,61,13,52,0,0,0,15,20,0,0,53,0,0,0,31,0,0,0,59,15,0,14
15000US060730018004,0,0,0,16,0,0,0,0,107,0,153,35,39,0,0,0,0,0,16,0,0,0,0,0,44,0,28,0,140,49,0,0
15000US060730018005,0,0,0,0,0,0,0,19,62,0,70,20,105,0,0,0,0,16,51,0,0,0,0,0,21,22,15,81,194,53,0,0
15000US060730018006,0,0,0,0,0,0,0,17,44,15,132,0,39,31,9,0,0,0,0,0,0,0,0,0,112,0,85,0,54,13,0,0
15000US060730019001,10,0,0,0,0,0,0,20,51,8,69,48,149,50,6,22,0,0,0,0,0,0,18,0,42,44,88,13,187,97,7,34
15000US060730019002,0,0,0,0,0,0,0,0,74,29,108,25,316,69,12,43,8,0,8,10,0,0,0,7,72,7,106,32,197,82,8,17
15000US060730019003,0,0,0,17,0,0,0,0,22,47,75,0,27,54,0,7,0,0,0,0,0,7,0,0,0,12,77,22,134,68,7,13
15000US060730020011,0,0,0,0,0,0,0,0,32,6,83,15,129,55,45,26,0,0,0,0,0,0,0,0,31,17,54,17,192,68,16,23
15000US060730020012,0,0,0,0,0,0,43,32,28,0,127,32,150,136,70,23,0,0,8,0,0,14,0,0,71,11,117,69,220,125,48,16
15000US060730020013,12,0,0,0,0,0,0,0,32,0,31,17,51,68,77,25,9,0,0,27,0,9,0,0,49,8,65,8,87,88,0,13
15000US060730020021,2,0,13,0,0,0,0,33,28,3,59,37,129,81,9,1,0,13,0,0,0,0,0,15,23,23,15,61,112,73,54,0
15000US060730020022,0,0,0,0,0,0,22,0,23,12,199,75,182,34,111,27,0,0,0,0,0,0,0,0,34,36,79,26,192,69,17,22
15000US060730021001,0,0,0,0,0,0,0,11,231,0,12,45,148,34,41,0,0,0,0,0,0,0,0,37,54,0,10,0,76,119,88,70
15000US060730021002,0,0,0,0,0,0,0,12,38,11,27,39,44,20,0,0,12,0,0,0,0,0,0,10,8,0,164,61,194,13,0,15
15000US060730021003,0,0,0,0,0,0,0,0,26,31,59,66,121,33,0,0,12,0,20,0,0,0,0,0,11,0,35,10,70,61,0,0
15000US060730021004,0,0,35,0,0,56,0,14,29,0,158,42,31,39,0,21,0,0,67,0,0,0,0,0,31,30,23,35,142,36,9,0
15000US060730021005,42,0,7,0,0,0,0,27,125,0,45,13,26,57,30,0,56,0,0,0,11,0,0,8,49,48,68,82,105,48,15,0
15000US060730022011,28,9,8,8,30,16,8,7,171,15,50,22,61,9,0,0,42,24,27,15,0,18,25,73,125,24,78,9,18,26,0,0
15000US060730022012,15,0,56,22,0,22,43,0,78,36,87,31,0,20,0,0,13,36,102,26,0,8,15,11,25,37,163,0,114,11,0,7
15000US060730022021,54,0,10,19,20,63,25,31,188,6,66,3,30,0,0,0,72,0,23,23,55,27,14,0,87,40,42,0,59,4,0,0
15000US060730022022,131,28,36,35,11,10,71,34,218,27,113,36,52,22,0,7,53,35,96,37,21,25,27,0,100,5,80,105,62,0,0,0
15000US060730022023,0,8,13,0,9,0,14,39,86,51,0,14,12,8,0,12,49,7,9,7,8,21,0,43,89,0,14,6,44,14,0,0
15000US060730023011,0,0,40,1,9,10,0,0,78,15,67,65,60,0,0,0,0,24,9,16,0,0,0,0,67,8,70,29,42,12,9,0
15000US060730023012,64,0,0,8,22,11,0,0,65,0,55,0,72,0,14,0,7,21,19,24,0,41,9,0,100,43,89,24,35,33,0,0
15000US060730023013,0,7,0,23,0,0,41,16,27,19,62,34,44,31,0,0,7,0,0,6,54,0,0,7,38,21,18,13,40,32,0,0
15000US060730023021,0,0,70,64,0,45,49,143,122,12,140,127,150,0,0,0,33,41,120,10,123,87,13,141,60,44,171,29,154,0,0,0
15000US060730023022,61,0,16,24,0,24,41,12,174,0,0,0,69,0,0,0,162,35,0,0,14,65,0,11,161,0,97,0,0,23,0,0
15000US060730023023,53,0,41,39,50,0,78,44,159,0,52,40,54,0,0,0,101,115,96,0,110,15,0,41,153,0,162,30,29,0,0,0
15000US060730024011,9,25,48,0,13,0,0,25,177,29,44,8,10,9,0,0,0,15,16,23,9,0,34,0,101,5,43,0,9,0,0,0
15000US060730024012,20,0,63,21,10,42,0,45,153,88,52,56,88,32,9,9,19,0,73,40,77,28,9,18,141,13,71,29,81,54,0,0
15000US060730024013,15,0,66,0,0,0,10,0,72,38,137,30,109,26,0,8,40,0,59,0,0,27,12,10,136,26,119,9,152,19,0,0
15000US060730024021,2,61,74,30,40,18,33,73,212,9,133,26,46,0,0,0,47,32,145,50,29,41,75,41,161,34,20,44,81,41,0,0
15000US060730024022,41,79,25,58,99,26,0,7,94,18,71,26,10,0,0,13,45,34,61,78,37,0,0,15,172,27,118,27,37,28,0,0
15000US060730025011,27,63,92,36,28,37,17,37,264,41,67,29,0,18,0,0,74,37,62,26,93,63,10,9,264,5,67,44,43,0,0,0
15000US060730025012,23,0,35,0,9,42,0,25,149,0,112,24,74,61,0,0,51,0,35,0,24,19,0,17,100,8,78,63,17,45,0,0
15000US060730025013,21,10,0,27,63,0,27,39,98,11,42,27,51,8,0,0,50,10,72,0,35,60,0,29,125,9,49,0,22,0,0,0
15000US060730025021,5,0,79,0,14,20,38,19,180,35,230,71,180,49,10,11,22,52,18,8,26,52,40,21,223,40,66,193,152,70,8,0
15000US060730025022,12,22,27,0,0,0,9,21,248,68,78,80,68,36,11,0,38,8,75,0,41,0,0,20,160,26,105,55,60,51,0,20
15000US060730025023,0,0,0,0,0,7,11,8,60,34,30,6,52,40,7,7,0,21,0,7,8,0,0,11,77,6,79,9,53,43,26,17
15000US060730026011,56,0,126,0,11,10,47,50,208,0,32,57,27,13,5,0,58,38,8,0,43,7,26,9,183,14,124,62,70,48,31,0
15000US060730026012,79,10,130,0,0,0,46,0,124,18,88,0,47,0,0,0,87,59,55,27,57,0,0,12,78,37,53,0,14,8,8,0
15000US060730026013,24,25,35,10,12,0,6,0,125,7,118,51,18,8,0,7,20,41,0,0,43,30,29,17,125,34,19,105,30,45,0,0
15000US060730026021,11,0,22,5,0,0,0,78,61,7,44,18,64,16,9,0,22,4,36,0,0,10,0,37,105,16,46,53,8,9,0,0
15000US060730026022,15,25,0,57,25,0,0,19,67,55,44,55,50,7,5,0,14,0,18,0,52,9,18,0,167,0,46,36,68,0,0,0
15000US060730026023,16,14,11,0,42,0,25,8,101,7,107,47,0,7,0,0,30,13,88,0,21,0,32,0,70,73,62,0,7,0,0,0
15000US060730027021,0,0,13,0,0,0,0,11,68,75,79,69,104,31,0,0,27,0,0,0,0,7,0,0,69,47,106,42,92,41,9,0
15000US060730027022,16,0,0,0,0,0,7,18,117,37,179,44,70,27,18,13,15,0,0,13,0,0,0,0,96,31,184,15,50,33,8,0
15000US060730027023,0,0,0,0,13,2,8,20,187,49,320,92,227,14,11,24,9,0,9,0,13,8,2,27,279,80,121,111,178,54,11,10
15000US060730027031,0,0,18,0,0,0,0,0,172,32,145,161,175,82,0,0,0,50,32,0,0,0,54,0,201,5,223,191,155,108,0,0
15000US060730027032,19,0,0,28,0,0,0,43,70,67,0,138,0,11,0,0,0,22,84,9,13,0,19,33,20,31,115,66,32,0,13,0
15000US060730027033,72,0,134,0,0,0,52,0,36,38,65,0,16,0,0,0,114,0,64,18,0,0,0,0,237,20,93,17,28,9,0,9
15000US060730027034,68,0,7,0,0,0,0,0,53,54,113,15,79,60,0,0,29,0,11,1,0,0,32,18,73,30,105,29,67,43,0,7
15000US060730027051,11,0,17,0,32,26,8,19,189,20,229,37,203,0,0,0,115,0,16,7,68,0,22,33,117,89,199,129,96,18,0,0
15000US060730027052,46,12,9,18,0,0,18,92,171,69,124,39,91,0,7,0,69,21,9,0,0,0,21,64,315,32,42,23,8,32,5,16
15000US060730027071,67,0,55,27,50,40,16,11,43,23,52,0,10,0,0,0,74,64,15,50,58,9,38,10,75,7,28,3,70,20,0,0
15000US060730027072,14,8,16,0,0,11,16,22,65,0,44,0,3,15,0,0,29,10,40,4,7,17,12,0,36,0,105,27,21,9,0,0
15000US060730027073,0,0,41,34,14,22,16,8,5,6,45,0,17,0,0,0,0,45,38,18,23,10,0,0,54,0,39,23,30,0,0,0
15000US060730027074,31,0,74,0,20,0,24,0,233,18,43,16,57,0,0,0,65,55,109,16,15,29,19,0,198,0,29,0,24,0,0,0
15000US060730027081,35,9,13,38,10,12,0,8,100,18,136,57,15,23,7,0,12,0,51,56,17,6,8,18,63,19,136,17,26,19,0,0
15000US060730027082,0,0,17,0,0,0,0,0,59,0,0,31,27,0,0,0,0,0,7,9,0,0,0,0,22,50,24,0,15,0,6,0
15000US060730027083,53,0,24,16,62,48,0,37,237,0,8,19,48,0,0,0,54,8,37,47,8,0,34,13,160,7,88,31,37,37,0,0
15000US060730027084,66,10,27,18,17,0,25,0,69,10,67,0,8,0,0,0,62,14,44,39,31,38,37,11,88,0,105,48,12,16,0,0
15000US060730027091,79,36,46,27,34,29,0,53,147,6,65,29,48,0,0,0,110,70,25,83,30,0,22,48,80,0,31,39,21,0,0,0
15000US060730027092,12,15,0,0,0,15,19,0,128,6,175,38,21,50,0,0,0,22,36,7,0,0,24,0,165,10,86,52,38,75,11,0
15000US060730027101,37,7,0,32,17,0,0,114,101,22,32,32,33,28,8,0,87,19,60,5,0,25,36,0,122,16,82,39,62,0,14,0
15000US060730027102,77,0,10,62,10,41,34,32,219,23,162,53,96,9,0,0,133,13,31,55,30,0,52,35,168,30,108,57,84,0,0,18
15000US060730027111,0,0,5,0,0,0,16,0,75,8,193,58,17,24,0,0,16,0,7,0,0,0,4,0,115,31,107,45,87,5,0,5
15000US060730027112,0,0,15,65,0,5,0,19,170,28,94,40,56,19,0,0,51,0,7,34,26,14,48,9,214,12,59,45,45,12,0,0
15000US060730027121,0,0,0,58,5,0,0,11,149,0,80,115,66,25,0,0,8,0,0,0,0,11,0,24,131,27,162,60,97,33,0,0
15000US060730027122,19,0,22,0,0,39,0,16,144,57,95,14,84,0,7,0,49,0,112,0,10,0,0,13,151,62,58,44,67,0,0,0
15000US060730027123,31,0,21,44,0,8,23,9,83,40,68,17,7,0,0,0,35,8,32,11,0,42,9,35,137,60,124,49,60,13,9,0
15000US060730028011,7,0,0,29,0,0,0,0,89,0,87,27,215,47,63,70,0,0,0,0,0,0,0,0,28,39,109,33,151,58,7,13
15000US060730028012,12,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,11,0,0,0,7,0,0,10,0,0,0,0,21,0,0,0
15000US060730028031,0,0,0,17,14,0,217,0,79,0,20,101,94,0,0,0,14,71,19,70,0,0,0,10,136,14,48,15,90,96,0,0
15000US060730028032,0,0,0,0,0,83,0,0,80,33,264,61,132,6,8,0,0,0,0,47,0,29,31,3,213,0,129,32,121,27,0,0
15000US060730028033,16,0,0,0,44,0,0,0,0,49,86,25,41,10,10,0,22,0,0,11,0,0,0,0,81,10,18,13,78,17,15,0
15000US060730028034,0,0,0,0,14,0,0,10,87,25,70,39,115,20,0,10,0,0,0,0,0,0,0,17,0,15,47,109,104,75,14,0
15000US060730028041,0,0,0,0,0,0,0,0,37,21,159,46,73,0,6,0,0,0,0,0,0,0,0,0,50,0,23,17,72,0,0,0
15000US060730028042,7,0,0,0,0,0,8,0,127,0,108,64,84,170,30,25,7,10,0,9,0,0,0,6,34,9,120,55,155,125,0,46
15000US060730028043,0,0,0,0,0,0,0,19,76,32,56,51,153,37,0,19,9,0,0,14,0,0,0,9,27,32,59,45,41,45,7,22
15000US060730029021,60,0,0,0,21,38,0,13,71,54,204,47,244,126,0,0,19,0,0,0,0,10,7,0,183,21,175,145,235,213,13,39
15000US060730029022,51,0,0,0,14,34,30,76,310,58,177,94,303,62,13,14,66,5,0,0,0,33,15,0,320,35,168,171,248,94,19,17
15000US060730029031,29,0,0,0,34,0,0,16,49,23,99,62,66,0,7,0,25,9,42,0,9,22,0,33,43,38,147,17,40,57,5,0
15000US060730029032,9,0,0,0,11,0,12,13,73,57,79,37,93,0,0,0,0,0,18,0,0,5,0,10,175,13,82,49,91,56,0,0
15000US060730029033,15,0,14,0,21,0,0,0,167,11,87,12,68,23,0,0,18,0,25,0,0,0,0,0,106,43,92,0,81,47,5,0
15000US060730029041,40,1,1,0,0,4,4,0,47,3,84,15,349,80,19,16,15,0,1,1,0,0,0,13,45,17,32,47,79,78,11,0
15000US060730029042,0,0,0,0,17,0,0,0,77,12,160,7,51,13,39,0,0,0,0,0,0,8,0,0,40,0,122,52,52,12,15,0
15000US060730029043,0,0,0,0,0,0,0,0,51,0,64,0,203,0,0,0,0,0,0,0,0,0,0,0,0,15,106,0,81,17,0,0
15000US060730029044,0,0,0,0,0,0,0,0,6,0,16,14,91,39,0,0,0,0,0,0,0,0,0,0,0,0,18,50,29,13,0,0
15000US060730029051,0,0,0,0,51,0,16,46,145,29,50,23,115,17,9,0,0,0,20,17,38,84,0,76,34,44,37,28,83,40,28,11
15000US060730029052,0,0,0,0,38,0,18,11,73,34,82,52,12,39,17,0,9,0,0,7,51,0,0,8,64,35,74,28,49,7,13,0
15000US060730029053,5,6,0,0,0,3,4,30,50,0,186,59,232,9,6,13,9,0,7,0,0,0,5,0,106,20,75,116,80,69,12,0
15000US060730030011,9,0,0,6,0,1,7,0,72,0,49,14,42,20,0,0,8,0,6,6,0,0,0,7,65,33,78,26,50,27,9,0
15000US060730030012,71,47,7,82,30,0,61,0,78,0,78,73,47,9,7,0,66,5,0,18,34,13,29,0,233,0,138,11,18,40,0,0
15000US060730030013,10,0,34,9,0,8,6,18,156,18,89,16,27,51,2,0,0,0,55,8,11,0,0,0,153,13,157,58,40,22,0,9
